Mes,COD_PROVINCIA_MAT,Biodiesel,Biometano,Butano,Diesel,Eléctrico,Etanol,Gas licuado petróleo,Gas natural comprimido,Gas natural licuado,Gasolina,Hidrógeno,Otros
2021-08,CU,0,0,0,103,4,0,1,0,0,50,0,0
2021-08,GC,0,0,0,475,74,0,27,0,0,2199,0,0
2021-08,GI,0,0,0,294,28,0,20,2,0,944,0,0
2021-08,GR,0,0,0,465,17,0,5,1,0,657,0,0
2021-08,GU,0,0,0,65,2,0,0,4,0,121,0,0
2021-08,H,0,0,0,147,76,0,5,0,0,229,0,0
2021-08,HU,0,0,0,144,5,0,9,0,0,144,0,0
2021-08,IB,0,0,0,441,89,0,26,2,0,1653,0,0
2021-08,J,0,0,0,361,9,0,35,0,0,324,0,0
2021-08,L,0,0,0,274,13,0,14,0,0,342,0,0
2021-08,LE,0,0,0,242,4,0,9,0,0,334,0,0
2021-08,LO,0,0,0,160,4,0,3,0,4,183,0,0
2021-08,LU,0,0,0,322,16,0,27,0,0,216,0,0
2021-08,M,0,0,0,9388,819,0,581,127,4,11715,0,5
2021-08,MA,0,0,0,917,103,0,39,0,0,2147,0,0
2021-08,ML,0,0,0,45,2,0,0,0,0,133,0,0
2021-08,MU,0,0,0,1315,22,0,28,4,1,1081,0,0
2021-08,O,0,0,0,527,48,0,41,1,1,1279,0,2
2021-08,OU,0,0,0,220,4,0,3,0,0,220,0,0
2021-08,P,0,0,0,74,0,0,2,0,0,56,0,0
2021-08,PO,0,0,0,464,18,0,18,0,0,645,0,0
2021-08,S,0,0,0,302,26,0,48,0,0,680,0,0
2021-08,SA,0,0,0,166,13,0,19,0,0,407,0,0
2021-08,SE,0,0,0,740,37,0,96,1,0,1198,0,0
2021-08,SG,0,0,0,73,4,0,0,5,1,357,0,0
2021-08,SO,0,0,0,50,0,0,5,0,0,54,0,0
2021-08,SS,0,0,0,244,24,0,20,0,0,480,0,0
2021-08,T,0,0,0,323,17,0,26,0,7,814,0,0
2021-08,TE,0,0,0,75,1,0,0,0,0,93,0,0
2021-08,TF,0,0,0,358,44,0,18,0,1,1397,0,0
2021-08,TO,0,0,0,651,93,0,4,3,1,413,0,0
2021-08,V,0,0,0,807,88,0,50,3,0,2114,0,1
2021-08,VA,0,0,0,188,23,0,15,0,2,336,0,0
2021-08,VI,0,0,0,185,6,0,5,0,0,252,0,0
2021-08,Z,0,0,0,407,22,0,15,4,0,889,0,0
2021-08,ZA,0,0,0,79,1,0,7,0,0,70,0,0
2021-09,A,0,0,0,1120,116,0,51,2,0,2749,0,1
2021-09,AB,0,0,0,261,202,0,8,0,0,360,0,0
2021-09,AL,0,0,0,488,16,0,5,0,0,485,0,0
2021-09,AV,0,0,0,52,6,0,0,0,0,87,0,0
2021-09,B,0,0,0,2523,592,0,162,63,3,9142,0,0
2021-09,BA,0,0,0,408,9,0,14,0,0,460,0,0
2021-09,BI,0,0,0,448,45,0,54,1,0,923,0,0
2021-09,BU,0,0,0,184,17,0,11,1,0,279,0,0
2021-09,C,0,0,0,814,30,0,14,3,0,805,0,0
2021-09,CA,0,0,0,516,33,0,21,0,0,1341,0,0
2021-09,CC,0,0,0,125,5,0,4,0,0,165,0,0
2021-09,CE,0,0,0,13,0,0,0,0,0,144,0,0
2021-09,CO,0,0,0,504,49,0,10,0,0,1137,0,0
2021-09,CR,0,0,0,202,9,0,9,3,0,264,0,0
2021-09,CS,0,0,0,422,30,0,6,0,0,502,0,0
2021-09,CU,0,0,0,126,2,0,2,0,0,34,0,0
2021-09,GC,0,0,0,418,89,0,19,0,0,2242,1,0
2021-09,GI,0,0,0,337,39,0,14,16,0,857,0,0
2021-09,GR,0,0,0,514,17,0,8,1,0,891,0,1
2021-09,GU,0,0,0,72,17,0,0,2,0,200,0,0
2021-09,H,0,0,0,142,68,0,2,0,0,240,0,0
2021-09,HU,0,0,0,172,9,0,10,0,0,197,0,0
2021-09,IB,0,0,0,443,100,0,15,2,0,1756,1,2
2021-09,J,0,0,0,375,9,0,24,1,0,379,0,0
2021-09,L,0,0,0,348,13,0,5,1,0,411,0,0
2021-09,LE,0,0,0,357,11,0,4,0,0,406,0,0
2021-09,LO,0,0,0,162,12,0,9,0,3,194,0,0
2021-09,LU,0,0,0,361,15,0,22,0,0,244,0,0
2021-09,M,0,0,0,12965,2081,0,568,108,16,17006,0,9
2021-09,MA,0,0,0,1079,130,0,22,6,0,2439,0,0
2021-09,ML,0,0,0,22,1,0,1,0,0,124,0,0
2021-09,MU,0,0,0,1168,30,0,3,3,5,1375,0,0
2021-09,O,0,0,0,478,42,0,26,0,5,1003,0,0
2021-09,OU,0,0,0,285,6,0,3,0,0,220,0,0
2021-09,P,0,0,0,80,2,0,7,0,0,67,0,0
2021-09,PO,0,0,0,564,23,0,9,1,0,645,0,0
2021-09,S,0,0,0,322,26,0,9,0,0,657,0,0
2021-09,SA,0,0,0,207,9,0,7,0,0,408,0,0
2021-09,SE,0,0,0,1126,51,0,57,2,0,1452,0,0
2021-09,SG,0,0,0,103,15,0,1,3,0,686,0,0
2021-09,SO,0,0,0,55,0,0,3,0,0,72,0,0
2021-09,SS,0,0,0,396,23,0,31,0,0,666,0,0
2021-09,T,0,0,0,371,29,0,22,1,10,907,1,0
2021-09,TE,0,0,0,68,2,0,0,0,0,91,0,0
2021-09,TF,0,0,0,264,69,0,8,0,0,1374,0,0
2021-09,TO,0,1,0,1073,87,0,11,7,0,557,0,0
2021-09,V,0,0,0,1041,147,0,60,1,0,2762,0,2
2021-09,VA,0,0,0,223,14,0,4,0,0,369,0,0
2021-09,VI,0,0,0,205,9,0,12,0,0,336,0,0
2021-09,Z,0,0,0,486,50,0,16,1,0,1066,0,0
2021-09,ZA,0,0,0,122,5,0,3,0,0,98,0,0
2021-10,A,0,0,0,1304,111,0,34,5,1,2624,0,0
2021-10,AB,0,0,0,222,132,0,5,0,13,353,0,0
2021-10,AL,0,0,0,531,15,0,2,0,0,481,0,0
2021-10,AV,0,0,0,50,10,0,0,0,0,77,0,0
2021-10,B,0,0,0,2630,604,0,96,46,0,8904,0,0
2021-10,BA,0,0,0,451,13,0,6,0,1,521,0,0
2021-10,BI,0,0,0,438,56,0,25,0,0,996,1,0
2021-10,BU,0,0,0,236,30,0,3,1,0,316,0,0
2021-10,C,0,0,0,781,30,0,9,0,0,794,0,0
2021-10,CA,0,0,0,604,58,0,18,0,0,1415,0,0
2021-10,CC,0,0,0,110,2,0,2,0,0,172,0,0
2021-10,CE,0,0,0,17,1,0,1,0,0,133,0,0
2021-10,CO,0,0,0,512,59,0,4,0,0,1170,0,0
2021-10,CR,0,0,0,221,18,0,7,2,0,267,0,0
2021-10,CS,0,0,0,424,31,0,1,3,0,556,0,5
2021-10,CU,0,0,0,165,4,0,9,0,1,49,0,1
2021-10,GC,0,0,0,463,115,0,20,0,0,2192,0,0
2021-10,GI,0,0,0,345,75,0,6,0,1,941,0,0
2021-10,GR,0,1,0,593,26,0,4,2,2,838,0,0
2021-10,GU,0,0,0,123,7,0,1,1,0,187,0,0
2021-10,H,0,0,0,211,70,0,0,0,0,287,0,0
2021-10,HU,0,0,0,153,10,0,4,0,0,190,0,0
2021-10,IB,0,0,0,509,136,0,33,3,0,1702,0,1
2021-10,J,0,0,0,455,13,0,18,0,0,368,0,0
2021-10,L,0,0,0,387,23,0,5,1,0,432,0,0
2021-10,LE,0,0,0,357,20,0,3,0,0,366,0,0
2021-10,LO,0,0,0,228,6,0,0,0,0,178,0,0
2021-10,LU,0,0,0,241,12,0,13,0,0,206,0,0
2021-10,M,0,0,0,13688,1291,0,446,138,7,16976,1,14
2021-10,MA,0,0,0,1047,124,0,10,2,1,2255,0,1
2021-10,ML,0,0,0,23,2,0,0,0,0,137,0,0
2021-10,MU,0,0,0,1404,47,0,13,2,9,1400,0,1
2021-10,O,0,0,0,531,40,0,15,0,0,777,0,0
2021-10,OU,0,0,0,250,9,0,3,0,0,233,0,0
2021-10,P,0,0,0,104,1,0,0,0,0,70,0,0
2021-10,PO,0,0,0,512,12,0,8,1,0,588,0,0
2021-10,S,0,0,0,317,33,0,4,0,0,675,0,0
2021-10,SA,0,0,0,198,17,0,6,1,0,356,0,0
2021-10,SE,0,0,0,1307,81,0,19,0,0,1428,0,1
2021-10,SG,0,0,0,108,11,0,1,5,0,572,0,0
2021-10,SO,0,0,0,49,2,0,2,0,0,56,0,0
2021-10,SS,0,0,0,348,30,0,15,1,3,642,0,0
2021-10,T,0,0,0,343,49,0,17,0,1,830,0,0
2021-10,TE,0,0,0,71,2,0,3,0,0,87,0,0
2021-10,TF,0,0,0,304,55,0,7,0,0,1306,0,0
2021-10,TO,0,0,0,870,108,0,8,4,0,635,0,0
2021-10,V,0,1,0,1099,211,0,19,3,3,2622,0,2
2021-10,VA,0,0,0,313,19,0,13,0,0,419,0,1
2021-10,VI,0,0,0,199,9,0,4,0,0,315,0,0
2021-10,Z,0,0,0,451,55,0,10,0,0,974,0,0
2021-10,ZA,0,0,0,106,5,0,2,0,0,73,0,0
2021-11,A,0,0,0,1165,136,0,39,6,0,2579,0,0
2021-11,AB,0,0,0,212,55,0,6,0,1,359,0,0
2021-11,AL,0,0,0,523,11,0,0,0,0,442,0,0
2021-11,AV,0,0,0,48,5,0,0,0,0,75,0,0
2021-11,B,0,1,0,2739,753,0,106,60,5,9014,0,0
2021-11,BA,0,0,0,434,14,0,6,0,0,486,0,0
2021-11,BI,0,0,0,404,42,0,17,1,0,918,0,0
2021-11,BU,0,0,0,202,25,0,14,0,2,307,0,0
2021-11,C,0,0,0,713,30,0,15,1,0,784,0,0
2021-11,CA,0,0,0,519,31,0,16,0,0,1371,0,0
2021-11,CC,0,0,0,96,1,0,6,0,0,173,0,0
2021-11,CE,0,0,0,11,1,0,3,0,0,93,0,0
2021-11,CO,0,0,0,454,68,0,5,0,0,1160,0,0
2021-11,CR,0,0,0,230,7,0,5,3,0,245,0,0
2021-11,CS,0,0,0,457,17,0,2,0,0,621,0,0
2021-11,CU,0,0,0,117,7,0,0,0,1,51,0,1
2021-11,GC,0,0,0,462,113,0,14,0,0,2335,0,0
2021-11,GI,0,0,0,386,58,0,16,0,0,909,0,0
2021-11,GR,0,0,0,552,26,0,4,2,1,816,0,1
2021-11,GU,0,0,0,106,15,0,0,1,0,165,0,0
2021-11,H,0,0,0,181,73,0,0,0,0,269,0,0
2021-11,HU,0,0,0,183,12,0,4,0,0,193,0,0
2021-11,IB,0,0,0,414,154,0,14,0,0,1593,0,0
2021-11,J,0,0,0,535,13,0,31,0,1,411,0,0
2021-11,L,0,0,0,354,24,0,4,2,0,358,0,0
2021-11,LE,0,0,0,282,14,0,6,0,0,330,0,1
2021-11,LO,0,0,0,190,16,0,9,0,0,214,0,0
2021-11,LU,0,0,0,272,12,0,13,0,0,239,0,0
2021-11,M,0,0,0,13792,1877,0,521,165,8,17111,2,7
2021-11,MA,0,0,0,981,116,0,15,0,0,2190,0,0
2021-11,ML,0,0,0,22,2,0,0,0,0,109,0,0
2021-11,MU,0,0,0,1396,43,0,19,2,47,1204,0,0
2021-11,O,0,0,0,504,34,0,24,0,6,783,0,0
2021-11,OU,0,0,0,222,4,0,6,0,1,330,0,0
2021-11,P,0,0,0,88,4,0,4,0,0,60,0,0
2021-11,PO,0,0,0,534,14,0,12,1,0,589,0,0
2021-11,S,0,0,0,325,47,0,17,0,0,663,0,0
2021-11,SA,0,0,0,218,11,0,9,1,0,506,0,0
2021-11,SE,0,0,0,1224,129,0,25,0,0,1588,0,0
2021-11,SG,0,0,0,99,10,0,0,0,0,473,0,0
2021-11,SO,0,0,0,59,2,0,2,0,0,77,0,0
2021-11,SS,0,0,0,294,25,0,11,1,1,593,0,0
2021-11,T,0,0,0,399,30,0,39,0,12,924,0,0
2021-11,TE,0,0,0,82,4,0,2,0,0,88,0,0
2021-11,TF,0,0,0,284,79,0,10,0,0,1616,0,0
2021-11,TO,0,0,0,1169,131,0,3,4,0,746,0,0
2021-11,V,0,0,0,1139,144,0,18,1,5,2561,0,0
2021-11,VA,0,0,0,217,15,0,13,0,0,430,0,0
2021-11,VI,0,0,0,221,15,0,26,0,0,333,0,0
2021-11,Z,0,0,0,483,57,0,18,0,0,952,0,0
2021-11,ZA,0,0,0,81,1,0,4,0,0,100,0,0
2021-12,A,0,0,0,1249,140,0,41,12,0,2805,0,1
2021-12,AB,0,0,0,253,191,0,10,1,0,487,0,0
2021-12,AL,0,0,0,508,23,0,0,0,0,532,0,0
2021-12,AV,0,0,0,36,5,0,0,0,0,110,0,0
2021-12,B,0,0,0,3082,739,0,158,39,1,9450,2,1
2021-12,BA,0,0,0,372,13,0,8,0,0,603,0,0
2021-12,BI,0,0,0,476,34,0,35,1,0,1066,0,0
2021-12,BU,0,0,0,199,17,0,6,0,0,379,0,0
2021-12,C,0,0,0,921,39,0,20,0,0,981,0,0
2021-12,CA,0,0,0,516,54,0,22,0,0,1484,0,0
2021-12,CC,0,0,0,148,7,0,7,0,0,164,0,0
2021-12,CE,0,0,0,12,0,0,1,0,0,106,0,0
2021-12,CO,0,0,0,479,38,0,10,1,0,1278,0,0
2021-12,CR,0,0,0,205,7,0,11,1,0,330,0,0
2021-12,CS,0,0,0,373,17,0,0,0,0,614,0,0
2021-12,CU,0,0,0,96,3,0,3,0,2,47,0,1
2021-12,GC,0,0,0,738,157,0,58,0,0,3037,0,0
2021-12,GI,0,0,0,375,52,0,23,1,0,909,0,1
2021-12,GR,0,0,0,598,30,0,1,0,0,809,0,0
2021-12,GU,0,0,0,114,5,0,0,1,0,197,0,0
2021-12,H,0,0,0,198,48,0,0,0,0,267,0,0
2021-12,HU,0,0,0,170,6,0,6,0,0,278,0,0
2021-12,IB,0,0,0,448,136,0,34,5,0,1854,0,1
2021-12,J,0,0,0,443,22,0,64,0,0,512,0,0
2021-12,L,0,0,0,347,33,0,3,3,0,464,0,0
2021-12,LE,0,0,0,329,13,0,7,0,0,446,0,1
2021-12,LO,0,0,0,176,8,0,2,0,0,229,0,0
2021-12,LU,0,0,0,283,12,0,12,0,0,250,0,0
2021-12,M,0,1,0,16623,2132,0,718,96,2,20774,0,4
2021-12,MA,0,0,0,1134,99,0,35,0,2,2147,0,0
2021-12,ML,0,0,0,26,1,0,0,0,0,104,0,0
2021-12,MU,0,0,0,1347,55,0,17,0,0,1455,0,0
2021-12,O,0,0,0,490,42,0,15,5,1,967,0,0
2021-12,OU,0,0,0,279,5,0,10,0,0,246,0,0
2021-12,P,0,0,0,88,3,0,2,0,0,105,0,0
2021-12,PO,0,0,0,634,37,0,14,0,1,649,0,0
2021-12,S,0,0,0,354,36,0,21,0,0,771,0,0
2021-12,SA,0,0,0,242,17,0,15,0,0,509,0,0
2021-12,SE,0,0,0,1507,169,0,82,2,0,1723,0,0
2021-12,SG,0,0,0,97,10,0,0,2,0,417,0,0
2021-12,SO,0,0,0,47,1,0,3,0,0,62,0,0
2021-12,SS,0,0,0,326,64,0,28,0,0,700,0,0
2021-12,T,0,0,0,362,40,0,21,0,0,955,0,0
2021-12,TE,0,0,0,55,2,0,1,0,0,119,0,0
2021-12,TF,0,0,0,340,83,0,24,0,0,1528,0,0
2021-12,TO,0,0,0,1019,113,0,8,2,0,724,0,0
2021-12,V,0,0,0,1045,163,0,38,2,2,3207,0,0
2021-12,VA,0,0,0,266,28,0,15,0,0,525,0,0
2021-12,VI,0,0,0,230,20,0,13,1,0,415,0,0
2021-12,Z,0,0,0,471,32,0,14,2,0,1089,0,0
2021-12,ZA,0,0,0,116,2,0,9,0,0,122,0,0
2022-02,OU,0,0,0,1,0,0,0,0,0,0,0,0
2022-03,A,0,0,0,1480,155,0,29,4,0,2598,0,0
2022-03,AB,0,0,0,238,47,0,5,0,3,311,0,0
2022-03,AL,0,0,0,592,14,0,2,0,0,462,0,1
2022-03,AV,0,0,0,39,6,0,2,0,0,80,0,0
2022-03,B,0,0,0,3011,1086,0,114,51,1,9627,6,0
2022-03,BA,0,0,0,377,14,0,4,0,0,387,0,0
2022-03,BI,0,0,0,455,44,0,14,1,0,857,0,0
2022-03,BU,0,0,0,175,19,0,5,0,0,244,0,0
2022-03,C,0,0,0,766,44,0,10,0,1,705,0,0
2022-03,CA,0,0,0,482,39,0,17,0,0,1191,0,0
2022-03,CC,0,0,0,114,5,0,7,1,0,158,0,0
2022-03,CE,0,0,0,20,7,0,2,0,0,132,0,0
2022-03,CO,0,0,0,532,75,0,5,3,0,1130,0,0
2022-03,CR,0,0,0,183,12,0,6,0,0,204,0,1
2022-03,CS,0,0,0,343,24,0,2,0,0,553,0,0
2022-03,CU,0,0,0,103,2,0,2,0,0,35,0,0
2022-03,GC,0,0,0,491,240,0,23,0,0,2490,1,0
2022-03,GI,0,0,0,316,56,0,9,1,0,863,0,0
2022-03,GR,0,0,0,605,27,0,0,0,0,763,0,1
2022-03,GU,0,0,0,88,7,0,0,7,0,174,0,0
2022-03,H,0,1,0,202,105,0,2,0,0,277,0,0
2022-03,HU,0,0,0,183,14,0,4,0,0,191,0,0
2022-03,IB,0,0,0,909,170,0,41,3,0,2894,0,1
2022-03,J,0,0,0,461,12,0,13,0,0,373,0,0
2022-03,L,0,0,0,327,34,0,6,1,0,390,0,0
2022-03,LE,0,0,0,318,18,0,7,0,0,322,0,0
2022-03,LO,0,0,0,208,8,0,7,1,2,217,0,0
2022-03,LU,0,0,0,224,14,0,11,0,0,193,0,0
2022-03,M,0,0,0,12951,2071,0,437,80,4,17807,0,0
2022-03,MA,0,1,0,1074,174,0,20,0,0,2419,0,0
2022-03,ML,0,0,0,14,0,0,0,0,0,126,0,0
2022-03,MU,0,0,0,1363,45,0,7,0,0,1157,0,0
2022-03,O,0,0,0,416,32,0,22,1,4,738,0,0
2022-03,OU,0,0,0,221,9,0,5,0,0,199,0,0
2022-03,P,0,1,0,85,5,0,4,0,0,41,0,0
2022-03,PO,0,0,0,454,25,0,15,0,0,587,0,0
2022-03,S,0,0,0,295,50,0,16,0,0,661,0,0
2022-03,SA,0,0,0,172,7,0,15,5,0,304,0,0
2022-03,SE,0,0,0,1257,102,0,18,0,0,1386,0,0
2022-03,SG,0,0,0,98,12,0,0,0,0,532,0,0
2022-03,SO,0,0,0,42,2,0,1,0,0,55,0,0
2022-03,SS,0,0,0,399,33,0,11,0,2,612,0,0
2022-03,T,0,0,0,292,35,0,13,0,4,793,0,0
2022-03,TE,0,0,0,125,1,0,3,1,0,80,0,0
2022-03,TF,0,0,0,272,102,0,1,0,0,1309,0,0
2022-03,TO,0,0,0,736,49,0,3,4,0,694,0,1
2022-03,V,0,0,0,1003,145,0,47,2,1,2451,0,1
2022-03,VA,0,0,0,216,28,0,8,0,0,369,0,0
2022-03,VI,0,0,0,241,18,0,10,0,0,337,0,0
2022-03,Z,0,0,0,489,66,0,9,0,0,852,0,0
2022-03,ZA,0,0,0,57,0,0,0,0,0,63,0,0
2022-04,A,0,0,0,1268,140,0,68,5,0,3326,0,0
2022-04,AB,0,0,0,229,27,0,16,0,1,409,0,0
2022-04,AL,0,0,0,562,19,0,1,0,0,474,0,0
2022-04,AV,0,0,0,41,4,0,0,0,0,79,0,0
2022-04,B,0,0,0,3082,534,0,150,93,2,8847,0,0
2022-04,BA,0,0,0,383,19,0,16,0,0,474,0,0
2022-04,BI,0,0,0,488,54,0,17,0,0,973,0,0
2022-04,BU,0,0,0,187,25,0,9,0,0,292,0,0
2022-04,C,0,0,0,772,29,0,19,1,0,736,0,0
2022-04,CA,0,0,0,464,28,0,35,0,1,1218,0,0
2022-04,CC,0,0,0,107,3,0,16,0,0,198,0,0
2022-04,CE,0,0,0,15,0,0,2,0,0,122,0,0
2022-04,CO,0,0,0,476,44,0,22,0,0,1151,0,0
2022-04,CR,0,0,0,172,8,0,15,2,0,277,0,0
2022-04,CS,0,0,0,446,31,0,0,0,2,649,0,0
2022-04,CU,0,0,0,89,6,0,1,0,0,55,0,0
2022-04,GC,0,0,0,406,113,0,20,0,0,2564,0,0
2022-04,GI,0,0,0,356,44,0,23,0,0,932,0,0
2022-04,GR,0,0,0,595,30,0,6,1,0,816,0,0
2022-04,GU,0,0,0,113,10,0,0,2,0,198,0,0
2022-04,H,0,0,0,184,98,0,4,0,0,231,0,0
2022-04,HU,0,0,0,158,6,0,7,0,0,235,0,0
2022-04,IB,0,0,0,740,121,0,25,7,0,2781,0,0
2022-04,J,0,0,0,442,22,0,46,0,0,391,0,0
2022-04,L,0,0,0,385,38,0,14,0,0,421,0,0
2022-04,LE,0,0,0,280,15,0,9,0,0,409,0,0
2022-04,LO,0,0,0,168,8,0,7,4,1,201,0,0
2022-04,LU,0,0,0,287,7,0,7,0,0,303,0,0
2022-04,M,0,1,0,13136,1403,0,476,85,1,23939,0,0
2022-04,MA,0,0,0,1209,128,0,41,0,0,2626,0,0
2022-04,ML,0,0,0,26,2,0,0,0,0,105,0,0
2022-04,MU,0,0,0,1260,48,0,6,3,0,1269,0,0
2022-04,O,0,0,0,431,32,0,17,2,0,839,0,0
2022-04,OU,0,0,0,219,13,0,4,0,0,228,0,0
2022-04,P,0,0,0,80,7,0,5,0,0,81,0,0
2022-04,PO,0,0,0,442,16,0,5,1,1,669,0,0
2022-04,S,0,0,0,261,36,0,12,0,0,737,0,0
2022-04,SA,0,0,0,191,9,0,14,0,0,354,0,0
2022-04,SE,0,0,0,1059,106,0,68,11,0,1430,0,0
2022-04,SG,0,0,0,59,16,0,0,1,0,506,0,0
2022-04,SO,0,0,0,42,2,0,2,0,0,56,0,0
2022-04,SS,0,0,0,271,27,0,5,0,2,611,0,0
2022-04,T,0,0,0,319,50,0,47,0,0,822,0,0
2022-04,TE,0,0,0,69,1,0,2,0,0,98,0,0
2022-04,TF,0,0,0,282,63,0,2,0,1,1093,0,0
2022-04,TO,0,0,0,723,38,0,7,1,1,671,0,0
2022-04,V,0,0,0,1010,153,0,29,1,0,2479,0,1
2022-04,VA,0,0,0,184,19,0,33,0,0,389,0,0
2022-04,VI,0,0,0,177,23,0,2,0,0,254,0,0
2022-04,Z,0,0,0,530,33,0,12,0,0,796,0,0
2022-04,ZA,0,0,0,88,5,0,1,0,0,82,0,0
2022-05,A,0,0,0,2092,161,0,42,5,0,4678,0,0
2022-05,AB,0,0,0,233,21,0,5,0,0,438,0,0
2022-05,AL,0,0,0,529,10,0,0,0,0,503,0,0
2022-05,AV,0,0,0,25,3,0,0,0,0,89,0,0
2022-05,B,0,0,0,3457,744,0,160,63,0,10614,0,0
2022-05,BA,0,0,0,405,20,0,10,0,0,576,0,0
2022-05,BI,0,0,0,533,49,0,25,0,1,1258,0,0
2022-05,BU,0,0,0,217,31,0,7,0,0,360,0,0
2022-05,C,0,0,0,607,33,0,19,0,0,1034,0,0
2022-05,CA,0,0,0,525,54,0,25,1,0,1622,0,0
2022-05,CC,0,0,0,120,2,0,9,0,0,197,0,0
2022-05,CE,0,0,0,11,1,0,1,0,0,147,0,0
2022-05,CO,0,0,0,535,53,0,17,0,0,1362,0,0
2022-05,CR,0,0,0,217,7,0,9,0,0,326,0,0
2022-05,CS,0,0,0,411,36,0,3,1,0,660,0,0
2022-05,CU,0,0,0,124,1,0,0,0,0,66,0,0
2022-05,GC,0,0,0,487,135,0,31,0,0,3372,0,0
2022-05,GI,0,0,0,374,50,0,8,1,0,1205,0,0
2022-05,GR,0,0,0,562,27,0,3,0,0,961,0,0
2022-05,GU,0,0,0,90,15,0,0,1,0,203,0,0
2022-05,H,0,1,0,256,48,0,0,0,0,283,0,0
2022-05,HU,0,0,0,217,5,0,4,0,0,245,0,0
2022-05,IB,0,0,0,825,151,0,15,3,0,4535,0,1
2022-05,J,0,0,0,470,34,0,40,0,0,538,0,0
2022-05,L,0,0,0,346,26,0,5,0,1,527,0,0
2022-05,LE,0,0,0,267,13,0,10,0,0,449,0,0
2022-05,LO,0,0,0,201,11,0,8,4,1,256,0,0
2022-05,LU,0,0,0,380,12,0,10,0,0,293,0,0
2022-05,M,0,1,0,14933,1154,0,367,76,12,31125,0,0
2022-05,MA,0,0,0,1258,129,0,28,0,0,3227,0,0
2022-05,ML,0,0,0,25,3,0,1,0,0,149,0,0
2022-05,MU,0,0,0,1561,40,0,11,1,0,1610,0,0
2022-05,O,0,0,0,590,45,0,27,1,4,1005,0,0
2022-05,OU,0,0,0,207,5,0,10,0,0,240,0,0
2022-05,P,0,0,0,114,1,0,2,0,0,59,0,0
2022-05,PO,0,0,0,434,29,0,13,0,0,840,0,0
2022-05,S,0,0,0,275,26,0,27,0,0,808,0,0
2022-05,SA,0,0,0,206,18,0,15,0,0,604,0,0
2022-05,SE,0,0,0,1308,139,0,41,10,0,1878,0,0
2022-05,SG,0,0,0,104,18,0,1,0,0,591,0,0
2022-05,SO,0,0,0,58,6,0,2,0,0,84,0,0
2022-05,SS,0,0,0,366,46,0,12,0,1,780,0,0
2022-05,T,0,0,0,313,59,0,38,2,0,1097,0,0
2022-05,TE,0,0,0,100,2,0,3,0,0,94,0,0
2022-05,TF,0,0,0,439,76,0,3,1,0,1289,0,0
2022-05,TO,0,0,0,742,61,0,4,0,0,754,0,0
2022-05,V,0,0,0,1363,167,0,51,3,0,3606,0,0
2022-05,VA,0,0,0,241,21,0,11,0,0,465,0,0
2022-05,VI,0,0,0,202,14,0,15,0,0,444,0,0
2022-05,Z,0,0,0,579,44,0,12,0,0,1150,0,0
2022-05,ZA,0,0,0,80,3,0,4,0,0,107,0,0
2022-06,A,0,0,0,1709,194,0,97,0,0,4569,0,0
2022-06,AB,0,0,0,272,50,0,12,0,1,532,0,0
2022-06,AL,0,0,0,517,17,0,0,0,0,542,0,0
2022-06,AV,0,0,0,38,5,0,0,0,0,98,0,0
2022-06,B,0,0,0,2883,1016,0,321,52,8,9954,0,0
2022-06,BA,0,0,0,385,19,0,17,0,0,598,0,0
2022-06,BI,0,0,0,551,84,0,31,1,0,1368,0,0
2022-06,BU,0,0,0,223,21,0,8,0,0,339,0,0
2022-06,C,0,0,0,798,44,0,36,0,0,981,0,0
2022-06,CA,0,0,0,568,63,0,51,0,0,1672,0,0
2022-06,CC,0,0,0,160,4,0,15,0,0,206,0,0
2022-06,CE,0,0,0,16,5,0,1,0,0,133,0,0
2022-06,CO,0,0,0,643,77,0,24,0,0,1539,0,0
2022-06,CR,0,0,0,216,11,0,9,0,0,345,0,0
2022-06,CS,0,0,0,388,53,0,0,0,2,732,0,0
2022-06,CU,0,0,0,109,2,0,0,0,0,59,0,0
2022-06,GC,0,0,0,553,184,0,88,0,0,4315,0,0
2022-06,GI,0,0,0,317,91,0,23,0,0,1179,0,0
2022-06,GR,0,0,0,629,27,0,6,0,0,957,0,0
2022-06,GU,0,0,0,117,10,0,0,0,0,263,0,0
2022-06,H,0,0,0,183,45,0,1,0,0,302,0,0
2022-06,HU,0,0,0,233,10,0,11,0,0,273,0,0
2022-06,IB,0,0,0,567,169,0,35,0,0,3893,0,0
2022-06,J,0,0,0,584,41,0,37,0,0,538,0,0
2022-06,L,0,0,0,435,40,0,14,0,0,472,0,0
2022-06,LE,0,0,0,342,9,0,12,0,0,505,0,0
2022-06,LO,0,0,0,184,10,0,7,3,0,281,0,0
2022-06,LU,0,0,0,335,20,0,25,0,0,321,0,0
2022-06,M,0,1,0,16224,1887,0,802,146,1,31065,0,0
2022-06,MA,0,0,0,1436,156,0,53,1,1,3664,0,0
2022-06,ML,0,0,0,45,6,0,0,0,0,151,0,0
2022-06,MU,0,0,0,1522,69,0,20,1,0,1543,0,0
2022-06,O,0,0,0,602,35,0,39,0,0,1184,0,0
2022-06,OU,0,0,0,217,6,0,10,0,0,221,0,0
2022-06,P,0,0,0,112,7,0,5,0,0,81,0,0
2022-06,PO,0,0,0,515,32,0,21,0,0,811,0,1
2022-06,S,0,0,0,347,37,0,24,0,0,777,0,0
